date,risk_pct,mean_pm25,median_pm25,p90_pm25,Wildfire_count,Wildfire_acres,transport_ready_acres,raw_Wildfire_influence,wind_from_deg,wind_speed_kmh,smoke_transport_score,smoke_transport_score_5day
2022-09-20,9.297912713472485,52.052146180572024,5.941847139158607,33.849999999999994,0.0,0.0,0.0,0.0,,,0.0,0.0
2022-09-21,6.641366223908918,48.43815716380877,5.11279016067174,26.800000000000004,2.0,1.26402661581779,6.600837819138492e-07,4.4739011885271997e-07,152.98087490772184,10.166666666666666,220.95779680278733,117.83121536859646
2022-09-22,6.641366223908918,23.121544527394448,3.8978703398863526,13.72342092317225,2.0,0.8149303890642569,0.001092136364582101,0.0009895968947963372,239.83801375398767,13.591666666666669,147.3349135330443,147.28421080369645
2022-09-23,4.174573055028463,27.1908655889301,12.414187969486324,20.7,1.0,0.1,0.00198549144801233,0.001494220195979835,204.2984815545529,11.288541666666667,0.15245560756721382,147.29909699928356
2022-09-24,3.795066413662239,23.8618524972889,9.009467298412444,17.15,0.0,0.0,0.0,0.0,,,0.0,0.0
2022-09-25,3.795066413662239,20.89308546294406,6.1418644316549775,13.525065523928566,3.0,6.4243124785533725,0.6615955400475265,0.33079777002376326,105.8528212993217,5.257291666666666,0.0504396111186201,125.22333469160337
2022-09-26,4.743833017077799,18.82259177323359,4.321343191601714,13.57480947626386,9.0,2907.3081115840264,6.085379277046723,3.0426896385233615,93.12725310569829,6.396875,0.5728288507245747,73.81368688104831
2022-09-27,3.795066413662239,16.45163592288072,3.696643834192718,14.993343965753644,0.0,0.0,0.0,0.0,,,0.0,0.0
2022-09-28,4.933586337760911,16.68962076904117,2.6129288064217637,17.76091768825521,1.0,0.5,0.07677836786632466,0.05016719883710061,146.4860586821777,9.801041666666666,1.1720046283550665,29.856528446161867
2022-09-29,3.6053130929791273,16.49368250230528,3.4043037346247846,13.50950637869021,1.0,1.782945,0.9413113453980679,0.7918128004726942,251.49705432173727,12.617708333333333,1.1152968852256504,0.6126051165981341
2022-09-30,3.6053130929791273,16.235223968585156,4.039306347108735,11.915939096026088,3.0,1.7,0.16248748976979985,0.11631396142688173,287.7226781355756,10.7375,0.9181696617352777,0.7657479274317469
2022-10-01,5.1233396584440225,16.929860850848147,4.801798584039457,11.634986683445733,1.0,0.1,0.003922155751057585,0.0019610778755287926,351.8324712475002,5.185416666666667,0.2885813280899663,0.8133762708260163
2022-10-02,5.1233396584440225,17.127118921524296,4.822273395116381,12.15839156071727,0.0,0.0,0.0,0.0,,,0.0,0.0
2022-10-03,3.6053130929791273,17.076728633588658,5.033992053311459,11.9,0.0,0.0,0.0,0.0,,,0.0,0.0
2022-10-04,4.554079696394687,18.33477749013351,5.60345389850554,15.112188068442961,1.0,0.1,7.611383239651328e-10,3.805691619825664e-10,95.95931184688315,5.817708333333333,0.19394312583612383,0.7375991258483261
2022-10-05,3.984819734345351,18.442412966657816,5.875506590531477,14.734210016373957,2.0,40.1,0.00013053272048885474,6.526636024442737e-05,86.83679096473469,5.740625,0.023860905735270856,0.5079703813243668
2022-10-06,5.502846299810247,18.83223572237857,5.376525763802904,18.986341341869274,5.0,27.278781624400196,0.00013328331270716357,6.664165635358178e-05,89.10089313729986,5.248958333333333,0.000425055163815094,0.2849960153119998
2022-10-07,5.1233396584440225,19.446969663932148,6.2,26.25301221056326,0.0,0.0,0.0,0.0,,,0.0,0.0
2022-10-08,3.225806451612903,17.95056830451547,9.863911094564601,25.251878230399107,0.0,0.0,0.0,0.0,,,0.0,0.0
2022-10-09,9.867172675521822,23.731773177286712,17.380746072893025,34.912457413304125,1.0,0.2,2.2795712243369353e-08,1.1397856121684676e-08,179.49726642900475,6.03125,4.290627358933249e-05,0.10137066421966212
2022-10-10,12.144212523719165,27.245835225050275,19.42634944671873,48.35008242606765,1.0,745.33,0.19287631682895212,0.1374511641179657,225.07970549607123,10.689583333333331,0.02065072437589946,0.04778454347684877
2022-10-11,1.5180265654648957,22.13807839905378,16.365334733251576,24.400197735572835,2.0,4.0530759515746295,0.001887350896552515,0.0018634968782766433,266.9855905993105,14.810416666666669,0.04840076372365705,0.018676071054355408
2022-10-12,2.4667931688804554,18.499847095178474,13.725567875221506,23.03202995917621,0.0,0.0,0.0,0.0,,,0.0,0.0
2022-10-13,2.6565464895635675,15.413354179175993,7.636422707538343,22.985288399579456,1.0,0.1,1.0313966141315457e-13,5.1569830706577286e-14,128.0030087094516,5.851041666666666,0.0418875754223655,0.022281404991774337
2022-10-14,3.225806451612903,16.15830976978955,7.705260186160805,18.62942642998685,1.0,19.1182572016308,6.007286252353572e-07,3.029090658218007e-07,227.6183610231137,7.5635416666666675,0.028049327323454058,0.02780625942370213
2022-10-15,3.6053130929791273,16.798596538898032,8.960281782588483,21.54549110107986,0.0,0.0,0.0,0.0,,,0.0,0.0
2022-10-16,3.0360531309297913,12.67669124952062,4.397746834572797,13.329019206478227,0.0,0.0,0.0,0.0,,,0.0,0.0
2022-10-17,3.225806451612903,13.128736639711468,4.338063468542639,12.743467249355614,0.0,0.0,0.0,0.0,,,0.0,0.0
2022-10-18,4.554079696394687,15.99152083788496,4.296312875719749,22.80286648909061,4.0,28.89060469,1.773175771463729,0.8865878857318645,100.9055633689964,4.93125,0.1333609882536235,0.05446987581970897
2022-10-19,6.072106261859583,19.986254815604752,8.728222578473249,32.5382149260325,4.0,584.1868944279466,1.8329020929870873e-06,9.164510464935437e-07,165.8197506713683,4.85625,0.3103059883465396,0.11240092861383699
2022-10-20,14.800759013282732,23.09853045634107,11.71686832183839,42.6,3.0,19236.2442575484,0.8286224900181152,0.46552471835045484,198.2934871878712,8.427083333333332,0.335805454811807,0.169881866831467
2022-10-21,11.76470588235294,20.31955316711143,9.651616768183436,36.52601694604313,11.0,9157.93530899731,117.33474719123913,107.57314808463464,232.909790797906,13.752083333333331,16.476223716199538,3.4567490949869013
2022-10-22,1.5180265654648957,19.64711246926268,5.415599241853859,9.111665743530654,0.0,0.0,0.0,0.0,,,0.0,0.0
2022-10-23,1.5180265654648957,18.648558222620416,4.316638018125169,11.943775636860963,0.0,0.0,0.0,0.0,,,0.0,0.0
2022-10-24,1.5180265654648957,19.439865739630623,4.4467923204456605,11.844678930347303,4.0,26260.96937633596,5.039028967197342,4.8637127510469345,202.7304520682775,14.478125,38.5198163410745,11.15510249773711
2022-10-25,1.5180265654648957,11.237698006571982,3.0765858068116283,11.06064330254019,0.0,0.0,0.0,0.0,,,0.0,0.0
2022-10-26,1.5180265654648957,11.354215159059889,2.9546252570550746,11.893239976844374,1.0,43.0,8.829277659707246,8.939030486171664,251.855515919958,15.186458333333334,35.40820340485266,18.21007098105692
2022-10-27,1.5180265654648957,12.143355011079187,3.283102101421601,13.38779342360519,1.0,23.35526,7.448380273502764e-10,5.320936657883537e-10,191.1490531305704,10.715625,26.102404112480905,23.36849060588379
2022-10-28,1.7077798861480076,13.872717421219368,4.619002664344824,17.163846245517316,1.0,127310.968592853,0.0025635630391000696,0.0017619155137481518,125.774829489711,10.309375,3.6547159835741807,24.032272711636264
2022-10-29,1.8975332068311195,15.30382219535594,6.800000000000001,18.477770067297538,0.0,0.0,0.0,0.0,,,0.0,0.0
2022-10-30,1.7077798861480076,18.22148460044526,10.140103045170902,19.0,1.0,0.1,0.005494263523235918,0.002884106803620854,192.47802852063708,7.873958333333332,1.788855383844316,21.09479904516522
2022-10-31,1.7077798861480076,15.499678432718095,6.039725810635636,15.817500100524356,4.0,27607.08087058,78.18455216180814,66.36456813012367,167.25487219290608,12.732291666666669,9.95622323166036,15.382080423282392
2022-11-01,1.7077798861480076,13.46840847767151,4.0256672081027665,10.15,1.0,3.0,3.441663649691153e-05,3.362792191052397e-05,150.82790411992335,14.65625,23.228821504875405,12.94620404328694
2022-11-02,1.7077798861480076,12.217907438690586,1.893718610391139,9.659423046179928,1.0,427.84663677,167.50302238272846,152.55570406593637,240.02056691169395,13.661458333333332,42.79331464006095,16.28438614880295
2022-11-03,3.0360531309297913,17.164961450469914,5.75009644383899,20.476493148593658,0.0,0.0,0.0,0.0,,,0.0,0.0
2022-11-04,1.7077798861480076,15.048864460068788,5.074968981966766,12.616674113082713,1.0,0.1,0.0042843100693512265,0.005016510561064654,189.90919041658776,17.563541666666666,66.6681726140632,28.887077474900753
2022-11-05,1.7077798861480076,10.067949186568562,0.8821112884952884,4.335574759749837,0.0,0.0,0.0,0.0,,,0.0,0.0
2022-11-06,1.7077798861480076,11.11364169683641,1.3742128788159067,6.410586080696559,0.0,0.0,0.0,0.0,,,0.0,0.0
2022-11-07,1.7077798861480076,11.740537995745292,1.1410062538404722,6.5528649431475126,0.0,0.0,0.0,0.0,,,0.0,0.0
2022-11-08,3.0360531309297913,15.45745075032793,2.5628686351207195,14.167484349172671,1.0,2.0,0.012616220022597087,0.0097030997743238,77.42079037377312,11.536458333333332,45.76992918902781,37.68329223593746
2022-11-09,3.0360531309297913,16.675561833023078,3.4659310604872675,19.539600639685354,2.0,0.2,8.088498698337736e-07,7.903137269834163e-07,264.2907013026167,14.65625,30.516041969823668,41.79525598357012
2022-11-10,3.6053130929791273,21.438071336572996,8.515897686851998,23.350039926031023,1.0,0.1,9.758869608584084e-05,7.892485795942378e-05,246.5979349659673,12.13125,0.003926347383008428,37.150276952071636
2022-11-11,4.364326375711575,22.068383402425802,9.018530905863408,26.262622888152634,0.0,0.0,0.0,0.0,,,0.0,0.0
2022-11-12,8.918406072106261,21.470991660388613,8.026103431381273,32.81462953814583,0.0,0.0,0.0,0.0,,,0.0,0.0
2022-11-13,6.072106261859583,24.962793771699978,13.3,30.00168963548337,0.0,0.0,0.0,0.0,,,0.0,0.0
2022-11-14,4.743833017077799,24.03073219271256,13.885137272950885,25.51661099903915,2.0,1.0288302575358461,0.18252608248052837,0.09126304124026419,82.46343795002025,4.954166666666668,0.015657936935308283,28.594745611446513
2022-11-15,5.313092979127135,26.155837982314967,14.109721396469414,30.65,1.0,313.4564,4.734444956280609,2.3672224781403046,92.7496979051707,4.8875,0.3870492716752714,15.338520942968923
2022-11-16,11.195445920303605,29.56566426307829,19.299867290182586,36.85,0.0,0.0,0.0,0.0,,,0.0,0.0
2022-11-17,7.590132827324478,27.640688429846744,18.658644284848712,30.613260299607354,19.0,5165.045696358084,0.000188179109239741,0.00011207111394722354,76.19370977963177,8.933333333333334,0.8559393753598699,6.355722980235334
2022-11-18,3.0360531309297913,20.05257259373108,5.569951790944455,25.07702859657339,15.0,500.8996183431498,7.265827507966984e-05,3.632913753983492e-05,76.15410868778554,6.217708333333333,0.7284640259506567,0.398207391460732
2022-11-19,3.984819734345351,20.49036383106002,6.556575693074519,24.97127205918285,0.0,0.0,0.0,0.0,,,0.0,0.0
2022-11-20,3.984819734345351,20.28847411188545,6.409990644500831,23.564843211603907,0.0,0.0,0.0,0.0,,,0.0,0.0
2022-11-21,5.502846299810247,23.324275978269007,8.489378277769942,28.1294646800665,1.0,1.0,1.6452307031825573e-09,8.226153515912786e-10,89.94028283134503,4.103125,0.47349083228377636,0.49212028844088557
2022-11-22,6.641366223908918,25.84043752074044,11.015843229843739,28.20873431447204,5.0,237.3284522190031,16.47173190609253,8.235865953046265,124.47670137485312,6.775,1.2354132062089065,0.7360713422956053
2022-11-23,3.225806451612903,24.61386506318593,9.002319423881577,23.329847838574366,0.0,0.0,0.0,0.0,,,0.0,0.0
2022-11-24,3.0360531309297913,21.810899903810437,6.945339877984837,22.300000000000004,0.0,0.0,0.0,0.0,,,0.0,0.0
2022-11-25,2.0872865275142316,18.504717641871135,6.404529193560704,13.77767581475791,0.0,0.0,0.0,0.0,,,0.0,0.0
2022-11-26,2.0872865275142316,21.828787583997585,9.40149934188832,17.245292672975218,0.0,0.0,0.0,0.0,,,0.0,0.0
2022-11-27,2.0872865275142316,18.986985869846386,5.5,9.966572083006321,0.0,0.0,0.0,0.0,,,0.0,0.0
2022-11-28,2.0872865275142316,17.00876276931558,1.8301788827842196,7.443490865545094,1.0,24.3374551669964,1.0245184215306857,0.7241353121068972,251.1342002877277,10.602083333333333,2.99118064645652,1.256897617251855
2022-11-29,2.0872865275142316,17.886926426361832,3.3779339005988573,8.649322030796263,1.0,559.0,6.75764769962468e-09,4.992212238097733e-09,211.42877376383504,11.08125,2.724207146064648,1.6305511713928105
2022-11-30,2.0872865275142316,18.233286303905675,1.9,11.524212866638237,0.0,0.0,0.0,0.0,,,0.0,0.0
2022-12-01,2.0872865275142316,17.578680622397655,2.224854874053201,11.247993664915551,0.0,0.0,0.0,0.0,,,0.0,0.0
2022-12-02,2.0872865275142316,17.41318970977953,1.578934490790147,11.186862698537464,0.0,0.0,0.0,0.0,,,0.0,0.0
2022-12-03,2.0872865275142316,17.58992480208659,3.7353623027837743,16.27779196137208,0.0,0.0,0.0,0.0,,,0.0,0.0
2022-12-04,2.0872865275142316,21.019906499235887,5.622723455274873,15.188920401924449,0.0,0.0,0.0,0.0,,,0.0,0.0
2022-12-05,2.0872865275142316,20.66944514739244,3.0558394430501052,16.84934518056359,1.0,0.08,5.6358821811220585e-06,3.2860324161597778e-06,225.9841305970971,8.745833333333334,1.864414278893459,1.857741221981371
2022-12-06,2.6565464895635675,22.918798156015576,7.230069773602361,18.55,1.0,3.00230216528667,0.004900730209392143,0.002697443586086259,206.7454451203208,8.25625,0.1452328305683017,1.7920896216382762
2022-12-07,2.0872865275142316,23.139124268082043,8.530459420878945,18.895310638376067,1.0,7.315782,5.479888239125504e-05,2.739944119562752e-05,150.08456165228165,6.013541666666667,0.0009492019794768303,1.54519682079239
2022-12-08,2.0872865275142316,23.49729847913545,7.988941034109947,19.550321794278766,0.0,0.0,0.0,0.0,,,0.0,0.0
2022-12-09,2.0872865275142316,19.888727515812686,4.113025340944107,11.698208797624378,1.0,68.0322069948239,0.0007619574801770519,0.0007156579805135158,188.63779005663028,14.088541666666668,0.0009268287838046065,0.9471460572578471
2022-12-10,2.0872865275142316,18.429744845378703,2.132673011082219,11.605143722974734,0.0,0.0,0.0,0.0,,,0.0,0.0
2022-12-11,2.0872865275142316,18.49859196058384,2.35,11.231457681575806,0.0,0.0,0.0,0.0,,,0.0,0.0
2022-12-12,2.0872865275142316,18.07645605028346,2.198117544093491,9.01827032902822,10.0,12474.156489970146,1107.6784601119134,553.8392300559567,248.25145083049887,7.348958333333333,83.07668269723625,17.017641167492165
2022-12-13,2.0872865275142316,23.168822636625972,8.297323581791144,15.944340810255705,11.0,13985.79397948878,903.3777115936164,587.0700434092406,272.5756991082636,9.747916666666669,281.9044572082533,73.02564975336414
2022-12-14,2.0872865275142316,22.880794471487924,7.996285259845584,16.864432278636635,0.0,0.0,0.0,0.0,,,0.0,0.0
2022-12-15,3.795066413662239,24.030434715403896,7.189393726050738,17.517596726674345,5.0,2984.562022635534,15.815663694029041,8.15824652216998,299.1893334504624,7.737500000000001,372.85016431994273,147.56663605123902
2022-12-16,2.0872865275142316,23.486993945817517,8.018840620748733,17.74861441273528,6.0,4483.423808211648,0.37696704471383147,0.18848352235691573,241.46828410796667,5.711458333333334,289.77251784507655,205.52094977985843
2022-12-17,2.0872865275142316,22.799187357987346,7.522479161818902,15.823052496176901,2.0,1.01,0.00034704238467359,0.000173521192336795,113.83000836555568,7.167708333333334,119.92747789950289,229.50625999400228
2022-12-18,2.0872865275142316,24.622126923065938,8.065601782291363,23.42909250043377,0.0,0.0,0.0,0.0,,,0.0,0.0
2022-12-19,3.0360531309297913,25.59379658639995,8.284712850505423,29.73193870024183,0.0,0.0,0.0,0.0,,,0.0,0.0
2022-12-20,3.984819734345351,25.544700358523023,8.377439671514857,25.40414113109819,2.0,18.4791413026913,0.019178523459226812,0.009589261729613406,194.20689404018972,7.453125,1.6896934828178307,213.22886215111856
2022-12-21,2.0872865275142316,20.70419976877445,4.840460918382266,12.382367567490789,1.0,1756.974,255.87660259956897,309.2019973496597,270.6671354983687,18.126041666666666,46.421404604883406,166.1322516304446
2022-12-22,9.487666034155598,26.64085515607407,2.8063074407041224,28.303225489818217,0.0,0.0,0.0,0.0,,,0.0,0.0
2022-12-23,2.2770398481973433,19.784837905986183,3.749045216968729,11.466776193077541,0.0,0.0,0.0,0.0,,,0.0,0.0
2022-12-24,2.4667931688804554,23.225503057382863,7.495727061809745,20.175685128618873,0.0,0.0,0.0,0.0,,,0.0,0.0
2022-12-25,7.2106261859582546,27.43888474469884,10.536979002614345,28.4156415353777,0.0,0.0,0.0,0.0,,,0.0,0.0
2022-12-26,11.385199240986717,26.56662208141332,10.268291549706742,38.31885357584777,0.0,0.0,0.0,0.0,,,0.0,0.0
2022-12-27,2.0872865275142316,17.368337600112195,4.150154195730781,12.793587954187586,2.0,149.17356457,1.641330482470055e-05,1.9780311939434255e-05,175.06522296010633,18.07708333333333,108.22361352218503,113.20694147089304
2022-12-28,2.0872865275142316,13.260105001326004,0.3369187150440478,3.409466751233353,1.0,0.01,2.798731983024875e-05,3.134385464600149e-05,239.3086230277929,16.79895833333333,92.7625286819312,73.80494363826398
2022-12-29,2.0872865275142316,14.491510512174283,1.5354820920768861,5.6,0.0,0.0,0.0,0.0,,,0.0,0.0
2022-12-30,2.0872865275142316,15.764931310181888,2.3215246103602105,8.979898726337778,0.0,0.0,0.0,0.0,,,0.0,0.0
2022-12-31,2.0872865275142316,15.505652107828512,1.848774357060194,8.838522957616384,0.0,0.0,0.0,0.0,,,0.0,0.0
2023-01-01,2.0872865275142316,18.753820725244626,4.973314433820989,14.161537020972654,0.0,0.0,0.0,0.0,,,0.0,0.0
2023-01-02,2.0872865275142316,16.250088496154373,3.1565842930127146,10.095476567835926,0.0,0.0,0.0,0.0,,,0.0,0.0
2023-01-03,2.0872865275142316,18.105378269086334,4.563448815730091,11.781035873534321,0.0,0.0,0.0,0.0,,,0.0,0.0
2023-01-04,2.0872865275142316,20.907181966364423,5.184775464380003,14.460888850407448,0.0,0.0,0.0,0.0,,,0.0,0.0
2023-01-05,2.0872865275142316,20.36198154758073,4.409797076469334,12.082833510694577,1.0,31617.91,0.004382360949073342,0.003361940375306473,90.23411446741932,11.507291666666667,61.84092066543094,62.187632191449595
2023-01-06,2.0872865275142316,22.592201561529247,6.284312037260801,17.730821226525983,0.0,0.0,0.0,0.0,,,0.0,0.0
2023-01-07,2.0872865275142316,20.529767624365995,4.46317395186076,14.068802825151305,0.0,0.0,0.0,0.0,,,0.0,0.0
2023-01-08,2.0872865275142316,16.703589938626525,3.255458174279637,12.423202176975202,0.0,0.0,0.0,0.0,,,0.0,0.0
2023-01-09,2.0872865275142316,15.479506494288385,1.7800231997131637,9.553458231328467,0.0,0.0,0.0,0.0,,,0.0,0.0
2023-01-10,2.0872865275142316,16.447698152231503,4.128579522902238,11.540422808432231,0.0,0.0,0.0,0.0,,,0.0,0.0
2023-01-11,2.0872865275142316,15.836996849446068,3.7641883331499915,12.292128476452431,0.0,0.0,0.0,0.0,,,0.0,0.0
2023-01-12,2.0872865275142316,14.84773827986693,2.0215591271909306,12.19613277786984,0.0,0.0,0.0,0.0,,,0.0,0.0
2023-01-13,2.0872865275142316,16.365703406102078,3.55643565408617,14.516582278301058,0.0,0.0,0.0,0.0,,,0.0,0.0
2023-01-14,2.0872865275142316,17.34275745610716,2.426501659990332,10.862367539846623,0.0,0.0,0.0,0.0,,,0.0,0.0
2023-01-15,2.0872865275142316,17.843265120463872,2.3126770715506777,13.139274014834783,0.0,0.0,0.0,0.0,,,0.0,0.0
2023-01-16,2.0872865275142316,16.052725653175084,1.643136263962682,9.21096052639087,0.0,0.0,0.0,0.0,,,0.0,0.0
2023-01-17,2.0872865275142316,17.444990731335135,3.2,10.300645496709317,0.0,0.0,0.0,0.0,,,0.0,0.0
2023-01-18,2.0872865275142316,17.88699313005181,3.236147751746378,10.641591220697855,0.0,0.0,0.0,0.0,,,0.0,0.0
2023-01-19,2.0872865275142316,17.805361693900768,3.2208132258541218,10.227167536273384,0.0,0.0,0.0,0.0,,,0.0,0.0
2023-01-20,2.0872865275142316,16.12848850278751,3.9061391459187487,11.960467922185313,0.0,0.0,0.0,0.0,,,0.0,0.0
2023-01-21,2.0872865275142316,16.81252517810538,5.00255869874436,13.472873031086424,0.0,0.0,0.0,0.0,,,0.0,0.0
2023-01-22,2.0872865275142316,18.235189418194587,6.781723319150908,12.71110844348932,0.0,0.0,0.0,0.0,,,0.0,0.0
2023-01-23,2.0872865275142316,18.859016942800515,7.376880728212276,12.449789324885362,0.0,0.0,0.0,0.0,,,0.0,0.0
2023-01-24,2.0872865275142316,18.494612832073358,5.575068095393162,15.083341390337857,0.0,0.0,0.0,0.0,,,0.0,0.0
2023-01-25,3.0360531309297913,21.91325906806813,8.768215727301033,18.70313298245816,0.0,0.0,0.0,0.0,,,0.0,0.0
2023-01-26,2.6565464895635675,22.768332350319596,9.75,22.44692543419032,0.0,0.0,0.0,0.0,,,0.0,0.0
2023-01-27,2.0872865275142316,15.984393508079386,5.594813624244047,15.668458831020741,0.0,0.0,0.0,0.0,,,0.0,0.0
2023-01-28,2.0872865275142316,11.876310824491583,1.384200621182849,6.516483443019712,0.0,0.0,0.0,0.0,,,0.0,0.0
2023-01-29,2.0872865275142316,12.076617063528571,1.210759149349737,4.156280339549769,0.0,0.0,0.0,0.0,,,0.0,0.0
2023-01-30,2.0872865275142316,14.290391498000831,3.2319721606055247,8.64496255455086,0.0,0.0,0.0,0.0,,,0.0,0.0
2023-01-31,8.159392789373813,18.385711788557412,4.232389168116995,19.359200074361777,0.0,0.0,0.0,0.0,,,0.0,0.0
2023-02-01,2.0872865275142316,16.081250683161564,4.949999999999999,13.266722398732124,0.0,0.0,0.0,0.0,,,0.0,0.0
2023-02-02,4.174573055028463,18.83303140485375,7.582776503197464,21.070933286064005,0.0,0.0,0.0,0.0,,,0.0,0.0
2023-02-03,4.554079696394687,20.249367358399642,8.892114441913236,23.048836586580826,0.0,0.0,0.0,0.0,,,0.0,0.0
2023-02-04,6.641366223908918,20.51410314400916,7.90734645157223,29.713795587767848,0.0,0.0,0.0,0.0,,,0.0,0.0
2023-02-05,5.1233396584440225,17.64032300228456,5.3,22.32033220345125,0.0,0.0,0.0,0.0,,,0.0,0.0
2023-02-06,2.0872865275142316,12.036205664089408,1.4946883378194724,7.281443088991365,0.0,0.0,0.0,0.0,,,0.0,0.0
2023-02-07,2.0872865275142316,12.282053192456893,2.1273034698609345,6.984714488014856,0.0,0.0,0.0,0.0,,,0.0,0.0
2023-02-08,2.0872865275142316,12.641439548894967,1.8068389322038447,8.5,0.0,0.0,0.0,0.0,,,0.0,0.0
2023-02-09,2.0872865275142316,12.845032301994786,2.0614497306994997,7.65,0.0,0.0,0.0,0.0,,,0.0,0.0
2023-02-10,7.2106261859582546,17.66081438981094,3.2058964201067726,18.9,0.0,0.0,0.0,0.0,,,0.0,0.0
2023-02-11,2.0872865275142316,16.15591701824369,5.48550065020784,13.700425185665184,0.0,0.0,0.0,0.0,,,0.0,0.0
2023-02-12,2.0872865275142316,21.49300787870953,7.575205568120758,18.75332985177949,0.0,0.0,0.0,0.0,,,0.0,0.0
2023-02-13,2.2770398481973433,17.602903482461716,6.934722428514629,21.633018558446903,0.0,0.0,0.0,0.0,,,0.0,0.0
2023-02-14,2.0872865275142316,12.722744521727146,2.5705107621325176,7.530270486109739,0.0,0.0,0.0,0.0,,,0.0,0.0
2023-02-15,3.0360531309297913,12.706507206455099,1.5,9.400000000000002,3.0,722.373876763996,9.282158078894049e-06,7.449576452623509e-06,312.4376217237899,12.038541666666667,0.0011911557866068462,61.84993172604334
2023-02-16,2.0872865275142316,13.163679095990659,3.199144950568002,9.97661320646046,0.0,0.0,0.0,0.0,,,0.0,0.0
2023-02-17,2.0872865275142316,15.0567900126422,5.751235167309003,16.0,0.0,0.0,0.0,0.0,,,0.0,0.0
2023-02-18,2.2770398481973433,18.257206803495773,8.12908875433758,23.396089862599112,0.0,0.0,0.0,0.0,,,0.0,0.0
2023-02-19,2.0872865275142316,18.627093928128826,9.397018228943057,22.37639859710714,0.0,0.0,0.0,0.0,,,0.0,0.0
2023-02-20,2.0872865275142316,11.768565260651828,1.9914813810860794,8.655634465532746,0.0,0.0,0.0,0.0,,,0.0,0.0
2023-02-21,2.0872865275142316,10.067830592725453,0.7388093308772163,2.5519379619246205,0.0,0.0,0.0,0.0,,,0.0,0.0
2023-02-22,2.0872865275142316,11.69898068631736,1.6081216150923294,3.233771017169957,0.0,0.0,0.0,0.0,,,0.0,0.0
2023-02-23,2.0872865275142316,12.40193343937566,2.399913443514735,4.270822549704456,0.0,0.0,0.0,0.0,,,0.0,0.0
2023-02-24,2.0872865275142316,13.198417413647856,2.9,7.152136207717999,0.0,0.0,0.0,0.0,,,0.0,0.0
2023-02-25,2.0872865275142316,15.90534066494574,4.775464765073713,14.049964493161097,0.0,0.0,0.0,0.0,,,0.0,0.0
2023-02-26,2.0872865275142316,15.498806808593674,4.388987107515866,13.768965518938233,0.0,0.0,0.0,0.0,,,0.0,0.0
2023-02-27,2.0872865275142316,11.222200625518493,0.760039839828145,4.696352717721432,0.0,0.0,0.0,0.0,,,0.0,0.0
2023-02-28,2.0872865275142316,11.355994145834302,0.65,4.990284866515487,0.0,0.0,0.0,0.0,,,0.0,0.0
2023-03-01,2.0872865275142316,11.916440939346478,1.149933351739529,6.637194116547942,0.0,0.0,0.0,0.0,,,0.0,0.0
2023-03-02,2.0872865275142316,12.369413462716892,2.0631057241856743,4.955473420786512,0.0,0.0,0.0,0.0,,,0.0,0.0
2023-03-03,2.0872865275142316,11.673732174577061,1.4196717701206227,3.720908968965982,9.0,32.25503867330407,0.006727073876896869,0.006419216815447213,245.45732555201664,14.313541666666666,0.0019803407575966427,52.566046873218184
2023-03-04,2.0872865275142316,12.430338366549172,2.8093889626436783,5.815112605294212,0.0,0.0,0.0,0.0,,,0.0,0.0
2023-03-05,2.0872865275142316,12.738770709104866,2.9720388094109147,7.716466456242577,0.0,0.0,0.0,0.0,,,0.0,0.0
2023-03-06,2.0872865275142316,11.0925174524538,1.6,4.959247712116175,0.0,0.0,0.0,0.0,,,0.0,0.0
2023-03-07,2.0872865275142316,11.801972425633165,2.00963002917019,7.167528775885616,1.0,500.0,16.53760572271739,12.047186391062876,120.0399143077675,10.927083333333332,1.8099993074928349,31.28332403027975
2023-03-08,2.0872865275142316,12.854793970992118,2.3100196917955595,9.60292228622518,0.0,0.0,0.0,0.0,,,0.0,0.0
2023-03-09,2.0872865275142316,12.272535037022553,2.5,8.961717798195634,0.0,0.0,0.0,0.0,,,0.0,0.0
2023-03-10,2.0872865275142316,11.49743913527715,1.0840839719867001,3.5803954882215834,0.0,0.0,0.0,0.0,,,0.0,0.0
2023-03-11,2.0872865275142316,11.369376417189988,0.6993721141366228,4.147359315754031,0.0,0.0,0.0,0.0,,,0.0,0.0
2023-03-12,2.0872865275142316,11.817184186486417,1.5678538553069628,5.692050029584043,0.0,0.0,0.0,0.0,,,0.0,0.0
2023-03-13,2.0872865275142316,11.436711486617547,2.073401210828714,9.055995062832732,0.0,0.0,0.0,0.0,,,0.0,0.0
2023-03-14,2.0872865275142316,10.43983393259007,0.9727735528882492,4.253769659248244,5658.0,9314060.065323766,285420.6439723385,249029.5118658654,167.6231373647356,13.0875,37358.64522237163,7484.459862768221
2023-03-15,2.0872865275142316,10.054920029524416,1.0685012358184458,2.832512434805214,0.0,0.0,0.0,0.0,,,0.0,0.0
2023-03-16,2.0872865275142316,11.499321593901469,2.248474823432404,5.780806408929206,0.0,0.0,0.0,0.0,,,0.0,0.0
2023-03-17,2.0872865275142316,12.102916089135334,2.601465739599062,6.51467312680488,2.0,604.0,1.9987407184205317,1.0983357850598379,95.81122834778644,8.242708333333333,87164.10934318132,24904.913547271397
