sensor_key,site_id,name,city_name,source,latitude,longitude,date,pm25
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2021-10-09,6.6
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2021-10-10,4.0
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2021-10-12,6.6
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2021-10-13,12.5
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2021-10-14,5.1
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2021-10-15,3.3
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2021-10-16,3.2
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2021-10-17,6.7
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2021-10-18,13.7
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2021-10-19,8.7
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2021-10-21,5.4
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2021-10-22,4.5
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2021-10-24,3.0
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2021-10-27,5.2
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2021-10-29,2.1
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2021-10-30,6.5
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2021-11-04,2.6
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2021-11-05,4.4
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2021-11-06,3.2
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2021-11-07,5.2
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2021-11-08,8.2
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2021-11-09,4.3
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2021-11-10,12.6
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2021-11-11,11.9
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2021-11-12,17.0
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2021-11-13,11.7
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2021-11-14,7.5
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2021-11-15,11.2
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2021-11-16,6.2
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2021-11-17,6.9
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2021-11-18,4.8
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2021-11-22,11.5
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2021-11-24,7.8
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2021-11-25,9.2
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2021-11-28,24.9
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2021-11-30,21.7
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2021-12-02,30.9
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2021-12-03,29.7
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2021-12-04,21.5
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2021-12-05,10.7
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2021-12-06,11.6
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2021-12-08,7.6
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2021-12-09,4.7
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2021-12-10,3.9
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2021-12-11,2.9
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2021-12-12,1.3
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2021-12-13,2.1
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2021-12-15,4.5
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2021-12-16,2.4
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2021-12-17,8.0
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2021-12-18,4.6
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2021-12-19,6.7
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2021-12-20,14.6
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2021-12-21,22.9
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2021-12-22,10.8
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2021-12-23,2.4
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2021-12-28,4.7
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2021-12-29,6.2
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2021-12-30,6.9
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2021-12-31,6.5
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-01-02,3.8
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-01-03,4.5
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-01-05,5.6
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-01-06,9.1
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-01-07,2.4
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-01-08,4.6
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-01-09,2.8
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-01-10,5.8
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-01-11,12.9
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-01-12,21.3
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-01-13,21.6
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-01-14,17.7
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-01-15,8.8
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-01-16,11.7
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-01-17,15.8
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-01-18,8.1
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-01-19,11.2
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-01-20,6.7
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-01-22,7.8
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-01-23,11.0
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-01-24,7.7
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-01-25,7.5
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-01-26,7.5
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-01-27,7.8
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-01-28,13.5
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-01-29,22.0
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-01-31,17.1
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-02-01,13.8
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-02-02,7.3
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-02-03,7.0
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-02-04,7.8
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-02-05,19.2
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-02-06,16.2
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-02-07,10.7
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-02-08,21.3
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-02-09,22.2
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-02-10,19.2
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-02-11,14.2
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-02-12,11.2
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-02-13,12.6
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-02-14,13.3
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-02-15,2.4
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-02-16,4.3
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-02-17,7.0
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-02-18,14.3
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-02-19,9.8
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-02-20,7.9
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-02-21,4.3
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-02-22,4.4
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-02-23,3.4
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-02-24,5.4
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-02-25,5.3
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-02-26,5.6
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-02-27,4.4
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-02-28,7.3
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-03-01,15.2
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-03-02,8.6
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-03-03,8.7
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-03-04,1.8
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-03-05,1.7
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-03-06,2.0
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-03-07,6.2
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-03-08,6.7
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-03-09,1.7
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-03-10,4.0
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-03-11,5.6
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-03-12,3.7
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-03-13,2.2
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-03-14,2.4
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-03-15,2.3
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-03-16,2.3
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-03-17,3.0
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-03-18,3.8
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-03-19,3.6
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-03-20,1.5
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-03-21,4.6
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-03-22,7.3
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-03-23,3.5
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-03-24,4.6
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-03-25,8.0
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-03-26,11.7
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-03-27,11.0
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-03-28,7.0
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-03-29,3.0
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-03-30,3.6
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-03-31,4.4
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-04-01,5.2
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-04-02,5.1
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-04-03,4.0
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-04-04,13.2
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-04-05,2.4
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-04-06,8.3
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-04-07,6.2
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-04-08,7.7
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-04-09,1.7
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-04-10,2.7
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-04-11,1.4
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-04-12,1.7
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-04-13,2.2
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-04-14,2.0
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-04-15,3.2
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-04-16,2.7
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-04-17,2.5
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-04-18,7.5
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-04-19,2.7
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-04-20,2.1
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-04-21,3.0
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-04-23,2.6
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-04-24,3.0
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-04-25,3.7
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-04-26,6.6
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-04-27,2.9
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-04-28,3.1
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-04-29,3.9
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-04-30,4.2
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-05-01,2.1
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-05-02,2.2
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-05-03,2.0
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-05-04,3.8
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-05-05,5.1
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-05-06,4.6
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-05-07,1.2
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-05-08,1.2
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-05-09,1.1
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-05-10,2.4
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-05-11,2.0
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-05-12,2.9
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-05-13,2.5
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-05-14,3.7
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-05-15,3.2
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-05-16,2.7
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-05-17,3.5
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-05-18,5.5
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-05-19,3.8
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-05-20,2.3
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-05-21,3.0
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-05-22,2.5
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-05-23,4.0
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-05-24,4.5
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-05-25,5.3
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-05-26,6.5
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-05-27,4.7
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-05-28,4.6
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-05-29,0.9
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-05-30,1.1
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-05-31,3.1
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-06-01,3.7
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-06-02,4.1
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-06-03,5.4
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-06-04,4.1
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-06-05,2.7
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-06-06,3.3
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-06-07,3.9
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-06-08,5.7
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-06-09,7.8
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-06-10,4.6
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-06-11,3.6
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-06-12,1.2
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-06-13,1.7
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-06-14,6.3
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-06-15,8.2
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-06-16,6.0
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-06-17,5.7
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-06-18,4.5
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-06-19,1.5
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-06-20,2.9
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-06-21,16.4
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-06-22,11.2
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-06-23,9.4
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-06-24,6.7
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-06-25,11.3
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-06-26,9.5
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-06-27,8.4
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-06-28,8.7
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-06-29,6.0
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-06-30,10.5
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-07-01,8.9
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-07-02,9.9
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-07-03,8.9
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-07-04,39.9
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-07-05,31.1
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-07-06,10.3
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-07-07,12.5
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-07-08,7.2
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-07-09,11.9
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-07-10,8.4
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-07-11,5.8
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-07-12,10.2
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-07-13,9.8
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-07-14,13.7
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-07-15,17.4
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-07-16,9.5
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-07-21,11.2
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-07-22,10.7
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-07-23,5.7
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-07-24,6.2
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-07-25,11.6
AQS|16-027-0002,16-027-0002,Nampa,Nampa,AQS,43.58031,-116.562676,2022-07-26,13.4
