city_name,date,pm25,n_rows
Not in a City,2025-05-23,2.0,1
Not in a City,2025-05-24,4.0,2
Not in a City,2025-05-25,4.45,3
Not in a City,2025-05-26,4.35,2
Not in a City,2025-05-27,4.0,2
Not in a City,2025-05-28,5.166666666666667,3
Not in a City,2025-05-29,5.0,2
Not in a City,2025-05-30,3.9499999999999997,2
Not in a City,2025-05-31,5.3500000000000005,3
Not in a City,2025-06-01,5.300000000000001,2
Not in a City,2025-06-02,6.5,2
Not in a City,2025-06-03,3.233333333333333,3
Not in a City,2025-06-04,4.15,2
Not in a City,2025-06-05,4.4,2
Not in a City,2025-06-06,5.6499999999999995,3
Not in a City,2025-06-07,6.0,2
Not in a City,2025-06-08,6.1,2
Not in a City,2025-06-09,5.2,3
Not in a City,2025-06-10,5.6,2
Not in a City,2025-06-11,5.35,2
Not in a City,2025-06-12,6.033333333333334,3
Not in a City,2025-06-13,4.85,2
Not in a City,2025-06-14,5.0,2
Not in a City,2025-06-15,4.566666666666666,3
Not in a City,2025-06-16,5.4,2
Not in a City,2025-06-17,5.15,2
Not in a City,2025-06-18,4.783333333333334,3
Not in a City,2025-06-19,3.9,2
Not in a City,2025-06-20,4.6,2
Not in a City,2025-06-21,1.6666666666666667,3
Not in a City,2025-06-22,2.25,2
Not in a City,2025-06-23,5.15,2
Not in a City,2025-06-24,6.0,2
Not in a City,2025-06-25,5.6,2
Not in a City,2025-06-26,4.35,2
Not in a City,2025-06-27,3.766666666666667,3
Not in a City,2025-06-28,2.75,2
Not in a City,2025-06-29,3.1,2
Not in a City,2025-06-30,4.516666666666667,3
Not in a City,2025-07-01,5.75,2
Not in a City,2025-07-02,6.699999999999999,2
Not in a City,2025-07-03,5.666666666666667,3
Not in a City,2025-07-04,6.45,2
Not in a City,2025-07-05,4.25,2
Not in a City,2025-07-06,4.383333333333334,3
Not in a City,2025-07-07,4.45,2
Not in a City,2025-07-08,5.3,2
Not in a City,2025-07-09,5.5,3
Not in a City,2025-07-10,4.25,2
Not in a City,2025-07-11,4.15,2
Not in a City,2025-07-12,6.283333333333334,3
Not in a City,2025-07-13,5.8,2
Not in a City,2025-07-14,8.25,2
Not in a City,2025-07-15,6.133333333333333,3
Not in a City,2025-07-16,6.300000000000001,2
Not in a City,2025-07-17,9.0,2
Not in a City,2025-07-18,9.683333333333334,3
Not in a City,2025-07-19,8.1,2
Not in a City,2025-07-20,8.3,2
Not in a City,2025-07-21,7.199999999999999,3
Not in a City,2025-07-22,5.75,2
Not in a City,2025-07-23,6.7,2
Not in a City,2025-07-24,6.683333333333334,3
Not in a City,2025-07-25,8.7,2
Not in a City,2025-07-26,3.0999999999999996,2
Not in a City,2025-07-27,3.466666666666667,3
Not in a City,2025-07-28,4.1,2
Not in a City,2025-07-29,5.050000000000001,2
Not in a City,2025-07-30,7.85,2
Not in a City,2025-07-31,5.6,2
Not in a City,2025-08-01,9.575,2
Not in a City,2025-08-02,7.433333333333334,3
Not in a City,2025-08-03,5.6,2
Not in a City,2025-08-04,4.4,2
Not in a City,2025-08-05,4.283333333333333,3
Not in a City,2025-08-06,4.9,2
Not in a City,2025-08-07,4.65,2
Not in a City,2025-08-08,2.8000000000000003,3
Not in a City,2025-08-09,2.7,2
Not in a City,2025-08-10,3.2,1
Not in a City,2025-08-11,4.566666666666666,3
Not in a City,2025-08-12,4.1,1
Not in a City,2025-08-13,15.4,1
Not in a City,2025-08-14,8.95,2
Not in a City,2025-08-15,4.9,2
Not in a City,2025-08-16,4.8,2
Not in a City,2025-08-17,3.9499999999999997,3
Not in a City,2025-08-18,5.4,2
Not in a City,2025-08-19,4.775,2
Not in a City,2025-08-20,12.933333333333332,3
Not in a City,2025-08-21,35.725,2
Not in a City,2025-08-22,18.4,1
Not in a City,2025-08-23,14.3,2
Not in a City,2025-08-24,22.5,1
Not in a City,2025-08-25,16.4,1
Not in a City,2025-08-26,12.299999999999999,3
Not in a City,2025-08-27,7.7,1
Not in a City,2025-08-28,6.5,1
Not in a City,2025-08-29,10.633333333333333,3
Not in a City,2025-08-30,15.125,2
Not in a City,2025-08-31,15.9,2
Not in a City,2025-09-01,12.299999999999999,3
Not in a City,2025-09-02,11.75,2
Not in a City,2025-09-03,9.5,1
Not in a City,2025-09-04,21.166666666666668,3
Not in a City,2025-09-05,27.4,1
Not in a City,2025-09-06,33.7,2
Not in a City,2025-09-07,13.466666666666667,3
Not in a City,2025-09-08,6.0,1
Not in a City,2025-09-09,8.4,1
Not in a City,2025-09-10,17.15,2
Not in a City,2025-09-11,4.7,1
Not in a City,2025-09-12,3.5,1
Not in a City,2025-09-13,3.5,1
Not in a City,2025-09-14,5.75,2
Not in a City,2025-09-15,4.15,2
Not in a City,2025-09-16,4.875,2
Not in a City,2025-09-17,7.300000000000001,2
Not in a City,2025-09-18,7.15,2
Not in a City,2025-09-19,7.45,2
Not in a City,2025-09-20,9.2,2
Not in a City,2025-09-21,6.050000000000001,2
Not in a City,2025-09-22,5.0,2
Not in a City,2025-09-23,7.449999999999999,2
Not in a City,2025-09-24,3.7,1
Not in a City,2025-09-25,3.4,1
Not in a City,2025-09-26,14.95,2
Not in a City,2025-09-27,18.85,2
Not in a City,2025-09-28,9.524999999999999,2
Not in a City,2025-09-29,6.6,2
Not in a City,2025-09-30,4.75,2
Not in a City,2025-10-01,2.4,2
Not in a City,2025-10-02,2.0,1
Not in a City,2025-10-03,2.4,1
Not in a City,2025-10-04,5.550000000000001,2
Not in a City,2025-10-05,2.7,1
Not in a City,2025-10-06,2.9,1
Not in a City,2025-10-07,3.7,1
Not in a City,2025-10-08,4.6,1
Not in a City,2025-10-09,3.5,1
Not in a City,2025-10-10,5.45,2
Not in a City,2025-10-11,2.05,2
Not in a City,2025-10-12,1.7000000000000002,2
Not in a City,2025-10-13,3.7,2
Not in a City,2025-10-14,6.5,2
Not in a City,2025-10-15,7.0,2
Not in a City,2025-10-16,6.35,2
Not in a City,2025-10-17,6.15,2
Not in a City,2025-10-18,4.65,2
Not in a City,2025-10-19,3.95,2
Not in a City,2025-10-20,4.45,2
Not in a City,2025-10-21,6.75,2
Not in a City,2025-10-22,10.7,2
Not in a City,2025-10-23,8.25,2
Not in a City,2025-10-24,9.0,2
Not in a City,2025-10-25,5.6,2
Not in a City,2025-10-26,1.65,2
Not in a City,2025-10-27,3.8000000000000003,2
Not in a City,2025-10-28,7.85,2
Not in a City,2025-10-29,4.1,1
Not in a City,2025-10-30,7.3,1
Not in a City,2025-10-31,6.2,1
Not in a City,2025-11-01,11.100000000000001,2
Not in a City,2025-11-02,4.6,2
Not in a City,2025-11-03,14.899999999999999,2
Not in a City,2025-11-04,12.950000000000001,2
Not in a City,2025-11-05,9.55,2
Not in a City,2025-11-06,4.1,2
Not in a City,2025-11-07,5.4,2
Not in a City,2025-11-08,9.05,2
Not in a City,2025-11-09,12.200000000000001,2
Not in a City,2025-11-10,13.4,2
Not in a City,2025-11-11,14.3,2
Not in a City,2025-11-12,15.8,1
Not in a City,2025-11-13,9.15,2
Not in a City,2025-11-14,4.85,2
Not in a City,2025-11-15,5.55,2
Not in a City,2025-11-16,9.75,2
Not in a City,2025-11-17,7.8999999999999995,2
Not in a City,2025-11-18,10.5,2
Not in a City,2025-11-19,12.2,2
Not in a City,2025-11-20,14.75,2
Not in a City,2025-11-21,10.175,2
Not in a City,2025-11-22,7.5,2
Not in a City,2025-11-23,9.7,2
Not in a City,2025-11-24,7.25,2
Not in a City,2025-11-25,7.05,2
Not in a City,2025-11-26,8.8,2
Not in a City,2025-11-27,12.95,2
Not in a City,2025-11-28,11.75,2
Not in a City,2025-11-29,13.95,2
Not in a City,2025-11-30,12.600000000000001,2
Not in a City,2025-12-01,7.95,2
Not in a City,2025-12-02,11.75,2
Not in a City,2025-12-03,8.85,2
Not in a City,2025-12-04,9.0,2
Not in a City,2025-12-05,9.8,2
Not in a City,2025-12-06,5.0,2
Not in a City,2025-12-07,5.75,2
Not in a City,2025-12-08,5.699999999999999,2
Not in a City,2025-12-09,3.5,2
Not in a City,2025-12-10,7.3,1
Not in a City,2025-12-11,9.3,1
Not in a City,2025-12-12,6.4,1
Not in a City,2025-12-13,11.5,1
Not in a City,2025-12-14,11.8,1
Not in a City,2025-12-15,12.4,2
Not in a City,2025-12-16,6.35,2
Not in a City,2025-12-17,2.0,1
Not in a City,2025-12-18,6.7,1
Not in a City,2025-12-19,2.4,1
Not in a City,2025-12-20,7.5,2
Not in a City,2025-12-21,6.7,2
Not in a City,2025-12-22,9.15,2
Not in a City,2025-12-23,14.299999999999999,2
Not in a City,2025-12-24,16.6,2
Not in a City,2025-12-25,10.0,2
Not in a City,2025-12-26,4.45,2
Not in a City,2025-12-27,4.675000000000001,2
Not in a City,2025-12-28,5.9,1
Not in a City,2025-12-29,8.0,1
Not in a City,2025-12-30,17.299999999999997,2
Not in a City,2025-12-31,15.05,2
Not in a City,2026-01-01,6.200925888888889,1
Not in a City,2026-01-02,2.1106481111111113,1
Not in a City,2026-01-03,2.4023147777777774,1
Not in a City,2026-01-04,1.8023147777777777,1
Not in a City,2026-01-05,2.600925888888889,1
Not in a City,2026-01-06,1.8013888888888887,1
Not in a City,2026-01-07,2.2055555555555557,1
Not in a City,2026-01-08,2.906944444444444,1
Not in a City,2026-01-09,2.4004630000000002,1
Not in a City,2026-01-10,4.410185222222222,1
Not in a City,2026-01-11,5.209722222222222,1
Not in a City,2026-01-12,5.4,1
Not in a City,2026-01-13,9.410648111111112,1
Not in a City,2026-01-14,10.509722222222223,1
Not in a City,2026-01-15,12.609722222222222,1
Not in a City,2026-01-16,7.6078703333333335,1
Not in a City,2026-01-17,11.807870333333334,1
Not in a City,2026-01-18,7.308333333333334,1
Not in a City,2026-01-19,11.403703666666667,1
Not in a City,2026-01-20,9.906944444444445,1
Not in a City,2026-01-21,6.600463,1
Not in a City,2026-01-22,12.606481444444444,1
Not in a City,2026-01-23,7.2046296666666665,1
Not in a City,2026-01-24,3.4078703333333333,1
Not in a City,2026-01-25,3.2078703333333336,1
Not in a City,2026-01-26,4.105555555555555,1
Not in a City,2026-01-27,5.706018555555556,1
Not in a City,2026-01-28,5.010648111111111,1
Not in a City,2026-01-29,6.106944444444444,1
Not in a City,2026-01-30,6.004347777777777,1
Not in a City,2026-01-31,7.006481444444444,1
Pinehurst (Pine Creek),2021-01-01,25.1,1
Pinehurst (Pine Creek),2021-01-02,2.2,1
Pinehurst (Pine Creek),2021-01-03,7.3,1
Pinehurst (Pine Creek),2021-01-04,17.7,1
Pinehurst (Pine Creek),2021-01-05,9.3,1
Pinehurst (Pine Creek),2021-01-06,9.4,1
Pinehurst (Pine Creek),2021-01-07,9.2,1
Pinehurst (Pine Creek),2021-01-08,10.5,1
Pinehurst (Pine Creek),2021-01-09,13.7,1
Pinehurst (Pine Creek),2021-01-10,10.4,1
Pinehurst (Pine Creek),2021-01-11,13.3,1
Pinehurst (Pine Creek),2021-01-12,5.0,1
Pinehurst (Pine Creek),2021-01-16,32.0,1
Pinehurst (Pine Creek),2021-01-17,24.9,1
Pinehurst (Pine Creek),2021-01-18,12.9,1
Pinehurst (Pine Creek),2021-01-19,15.3,1
Pinehurst (Pine Creek),2021-01-20,22.0,1
Pinehurst (Pine Creek),2021-01-21,15.9,1
Pinehurst (Pine Creek),2021-01-22,20.9,1
Pinehurst (Pine Creek),2021-01-23,16.4,1
Pinehurst (Pine Creek),2021-01-24,17.4,1
Pinehurst (Pine Creek),2021-01-25,20.5,1
Pinehurst (Pine Creek),2021-01-26,15.6,1
Pinehurst (Pine Creek),2021-01-27,14.5,1
Pinehurst (Pine Creek),2021-01-28,25.2,1
Pinehurst (Pine Creek),2021-01-29,21.1,1
Pinehurst (Pine Creek),2021-01-30,18.6,1
Pinehurst (Pine Creek),2021-01-31,26.1,1
Pinehurst (Pine Creek),2021-02-01,23.4,1
Pinehurst (Pine Creek),2021-02-02,12.4,1
Pinehurst (Pine Creek),2021-02-03,10.1,1
Pinehurst (Pine Creek),2021-02-11,5.6,1
Pinehurst (Pine Creek),2021-02-12,2.7,1
Pinehurst (Pine Creek),2021-02-13,1.0,1
Pinehurst (Pine Creek),2021-02-14,6.7,1
Pinehurst (Pine Creek),2021-02-15,7.5,1
Pinehurst (Pine Creek),2021-02-16,7.3,1
Pinehurst (Pine Creek),2021-02-17,11.4,1
Pinehurst (Pine Creek),2021-02-18,9.7,1
Pinehurst (Pine Creek),2021-02-19,11.5,1
Pinehurst (Pine Creek),2021-02-20,7.6,1
Pinehurst (Pine Creek),2021-02-21,12.8,1
Pinehurst (Pine Creek),2021-02-22,10.3,1
Pinehurst (Pine Creek),2021-02-23,3.8,1
Pinehurst (Pine Creek),2021-02-24,8.7,1
Pinehurst (Pine Creek),2021-02-25,4.0,1
Pinehurst (Pine Creek),2021-02-26,4.5,1
Pinehurst (Pine Creek),2021-02-27,4.8,1
Pinehurst (Pine Creek),2021-02-28,11.3,1
Pinehurst (Pine Creek),2021-03-01,19.9,1
Pinehurst (Pine Creek),2021-03-02,16.3,1
Pinehurst (Pine Creek),2021-03-03,14.8,1
Pinehurst (Pine Creek),2021-03-04,11.4,1
Pinehurst (Pine Creek),2021-03-05,14.0,1
Pinehurst (Pine Creek),2021-03-06,19.0,1
Pinehurst (Pine Creek),2021-03-07,9.6,1
Pinehurst (Pine Creek),2021-03-08,13.8,1
Pinehurst (Pine Creek),2021-03-09,16.7,1
Pinehurst (Pine Creek),2021-03-10,12.3,1
Pinehurst (Pine Creek),2021-03-11,13.7,1
Pinehurst (Pine Creek),2021-03-12,14.7,1
Pinehurst (Pine Creek),2021-03-13,16.2,1
Pinehurst (Pine Creek),2021-03-14,18.0,1
Pinehurst (Pine Creek),2021-03-15,12.1,1
Pinehurst (Pine Creek),2021-03-16,6.6,1
Pinehurst (Pine Creek),2021-03-17,10.2,1
Pinehurst (Pine Creek),2021-03-18,7.9,1
Pinehurst (Pine Creek),2021-03-19,5.0,1
Pinehurst (Pine Creek),2021-03-20,9.5,1
Pinehurst (Pine Creek),2021-03-21,7.8,1
Pinehurst (Pine Creek),2021-03-22,9.5,1
Pinehurst (Pine Creek),2021-03-23,5.0,1
Pinehurst (Pine Creek),2021-03-24,9.1,1
Pinehurst (Pine Creek),2021-03-25,9.6,1
Pinehurst (Pine Creek),2021-03-26,7.5,1
Pinehurst (Pine Creek),2021-04-01,10.4,1
Pinehurst (Pine Creek),2021-04-02,13.1,1
Pinehurst (Pine Creek),2021-04-03,12.7,1
Pinehurst (Pine Creek),2021-04-04,7.2,1
Pinehurst (Pine Creek),2021-04-05,5.7,1
Pinehurst (Pine Creek),2021-04-06,9.5,1
Pinehurst (Pine Creek),2021-04-07,9.2,1
Pinehurst (Pine Creek),2021-04-08,3.2,1
Pinehurst (Pine Creek),2021-04-09,4.2,1
Pinehurst (Pine Creek),2021-04-10,3.2,1
Pinehurst (Pine Creek),2021-04-11,7.5,1
Pinehurst (Pine Creek),2021-04-12,5.0,1
Pinehurst (Pine Creek),2021-04-13,2.6,1
Pinehurst (Pine Creek),2021-04-14,2.8,1
Pinehurst (Pine Creek),2021-04-15,2.9,1
Pinehurst (Pine Creek),2021-04-16,6.2,1
Pinehurst (Pine Creek),2021-04-17,10.4,1
Pinehurst (Pine Creek),2021-04-18,11.5,1
Pinehurst (Pine Creek),2021-04-19,3.0,1
Pinehurst (Pine Creek),2021-04-20,5.2,1
Pinehurst (Pine Creek),2021-04-21,5.7,1
Pinehurst (Pine Creek),2021-04-22,4.8,1
Pinehurst (Pine Creek),2021-04-23,3.3,1
Pinehurst (Pine Creek),2021-04-24,5.7,1
Pinehurst (Pine Creek),2021-04-25,2.7,1
Pinehurst (Pine Creek),2021-04-26,3.6,1
Pinehurst (Pine Creek),2021-04-27,4.2,1
Pinehurst (Pine Creek),2021-04-28,3.7,1
Pinehurst (Pine Creek),2021-04-29,3.1,1
Pinehurst (Pine Creek),2021-04-30,4.0,1
Pinehurst (Pine Creek),2021-05-01,3.3,1
Pinehurst (Pine Creek),2021-05-02,3.6,1
Pinehurst (Pine Creek),2021-05-03,4.4,1
Pinehurst (Pine Creek),2021-05-04,4.0,1
Pinehurst (Pine Creek),2021-05-05,8.7,1
Pinehurst (Pine Creek),2021-05-06,7.1,1
Pinehurst (Pine Creek),2021-05-07,6.6,1
Pinehurst (Pine Creek),2021-05-08,2.8,1
Pinehurst (Pine Creek),2021-05-09,3.5,1
Pinehurst (Pine Creek),2021-05-10,2.5,1
Pinehurst (Pine Creek),2021-05-11,3.3,1
Pinehurst (Pine Creek),2021-05-12,6.2,1
Pinehurst (Pine Creek),2021-05-13,4.7,1
Pinehurst (Pine Creek),2021-05-14,3.9,1
Pinehurst (Pine Creek),2021-05-15,5.3,1
Pinehurst (Pine Creek),2021-05-16,5.6,1
Pinehurst (Pine Creek),2021-05-17,5.0,1
Pinehurst (Pine Creek),2021-05-18,2.6,1
Pinehurst (Pine Creek),2021-05-19,2.5,1
Pinehurst (Pine Creek),2021-05-20,1.3,1
Pinehurst (Pine Creek),2021-05-21,1.2,1
Pinehurst (Pine Creek),2021-05-23,4.2,1
Pinehurst (Pine Creek),2021-05-24,3.6,1
Pinehurst (Pine Creek),2021-05-25,2.0,1
Pinehurst (Pine Creek),2021-05-26,2.5,1
Pinehurst (Pine Creek),2021-05-27,3.8,1
Pinehurst (Pine Creek),2021-05-28,2.0,1
Pinehurst (Pine Creek),2021-05-29,3.5,1
Pinehurst (Pine Creek),2021-05-30,4.1,1
Pinehurst (Pine Creek),2021-05-31,4.1,1
Pinehurst (Pine Creek),2021-06-01,4.5,1
Pinehurst (Pine Creek),2021-06-02,5.4,1
Pinehurst (Pine Creek),2021-06-03,7.0,1
Pinehurst (Pine Creek),2021-06-04,4.5,1
Pinehurst (Pine Creek),2021-06-05,3.0,1
Pinehurst (Pine Creek),2021-06-06,2.1,1
Pinehurst (Pine Creek),2021-06-07,2.2,1
Pinehurst (Pine Creek),2021-06-08,2.7,1
Pinehurst (Pine Creek),2021-06-09,3.8,1
Pinehurst (Pine Creek),2021-06-10,3.3,1
Pinehurst (Pine Creek),2021-06-11,2.9,1
Pinehurst (Pine Creek),2021-06-12,2.9,1
Pinehurst (Pine Creek),2021-06-13,3.4,1
Pinehurst (Pine Creek),2021-06-14,3.8,1
Pinehurst (Pine Creek),2021-06-15,2.3,1
Pinehurst (Pine Creek),2021-06-16,2.0,1
Pinehurst (Pine Creek),2021-06-17,2.9,1
Pinehurst (Pine Creek),2021-06-18,4.0,1
Pinehurst (Pine Creek),2021-06-19,4.3,1
Pinehurst (Pine Creek),2021-06-20,2.1,1
Pinehurst (Pine Creek),2021-06-21,3.3,1
Pinehurst (Pine Creek),2021-06-22,7.7,1
Pinehurst (Pine Creek),2021-06-23,8.3,1
Pinehurst (Pine Creek),2021-06-24,4.3,1
Pinehurst (Pine Creek),2021-06-25,4.2,1
Pinehurst (Pine Creek),2021-06-26,4.2,1
Pinehurst (Pine Creek),2021-06-27,5.3,1
Pinehurst (Pine Creek),2021-06-28,5.3,1
Pinehurst (Pine Creek),2021-06-29,7.2,1
Pinehurst (Pine Creek),2021-06-30,6.9,1
Pinehurst (Pine Creek),2021-07-01,7.0,1
Pinehurst (Pine Creek),2021-07-02,6.9,1
Pinehurst (Pine Creek),2021-07-03,5.5,1
Pinehurst (Pine Creek),2021-07-04,13.1,1
Pinehurst (Pine Creek),2021-07-05,5.4,1
Pinehurst (Pine Creek),2021-07-06,5.0,1
Pinehurst (Pine Creek),2021-07-07,11.2,1
Pinehurst (Pine Creek),2021-07-08,6.0,1
Pinehurst (Pine Creek),2021-07-09,4.9,1
Pinehurst (Pine Creek),2021-07-10,21.2,1
Pinehurst (Pine Creek),2021-07-11,8.3,1
Pinehurst (Pine Creek),2021-07-12,15.8,1
Pinehurst (Pine Creek),2021-07-13,27.6,1
Pinehurst (Pine Creek),2021-07-14,41.3,1
Pinehurst (Pine Creek),2021-07-15,16.6,1
Pinehurst (Pine Creek),2021-07-16,6.5,1
Pinehurst (Pine Creek),2021-07-17,10.7,1
Pinehurst (Pine Creek),2021-07-18,29.0,1
Pinehurst (Pine Creek),2021-07-19,40.4,1
Pinehurst (Pine Creek),2021-07-20,20.4,1
Pinehurst (Pine Creek),2021-07-21,12.3,1
Pinehurst (Pine Creek),2021-07-22,4.5,1
Pinehurst (Pine Creek),2021-07-23,7.4,1
Pinehurst (Pine Creek),2021-07-24,23.2,1
Pinehurst (Pine Creek),2021-07-25,22.2,1
Pinehurst (Pine Creek),2021-07-26,13.1,1
Pinehurst (Pine Creek),2021-07-27,8.5,1
Pinehurst (Pine Creek),2021-07-28,19.0,1
Pinehurst (Pine Creek),2021-07-29,21.0,1
Pinehurst (Pine Creek),2021-07-30,33.2,1
Pinehurst (Pine Creek),2021-07-31,41.2,1
Pinehurst (Pine Creek),2021-08-01,42.1,1
Pinehurst (Pine Creek),2021-08-02,69.6,1
Pinehurst (Pine Creek),2021-08-03,65.1,1
Pinehurst (Pine Creek),2021-08-04,45.5,1
Pinehurst (Pine Creek),2021-08-05,57.8,1
Pinehurst (Pine Creek),2021-08-06,29.3,1
Pinehurst (Pine Creek),2021-08-07,2.5,1
Pinehurst (Pine Creek),2021-08-08,4.2,1
Pinehurst (Pine Creek),2021-08-09,19.1,1
Pinehurst (Pine Creek),2021-08-10,16.4,1
Pinehurst (Pine Creek),2021-08-11,9.7,1
Pinehurst (Pine Creek),2021-08-12,81.1,1
Pinehurst (Pine Creek),2021-08-13,91.1,1
Pinehurst (Pine Creek),2021-08-14,86.0,1
Pinehurst (Pine Creek),2021-08-15,42.4,1
Pinehurst (Pine Creek),2021-08-16,18.5,1
Pinehurst (Pine Creek),2021-08-17,37.0,1
Pinehurst (Pine Creek),2021-08-18,15.3,1
Pinehurst (Pine Creek),2021-08-19,11.6,1
Pinehurst (Pine Creek),2021-08-20,19.0,1
Pinehurst (Pine Creek),2021-08-21,4.0,1
Pinehurst (Pine Creek),2021-08-23,6.7,1
Pinehurst (Pine Creek),2021-08-24,5.6,1
Pinehurst (Pine Creek),2021-08-25,9.0,1
Pinehurst (Pine Creek),2021-08-26,12.6,1
Pinehurst (Pine Creek),2021-08-27,4.9,1
Pinehurst (Pine Creek),2021-08-28,3.5,1
Pinehurst (Pine Creek),2021-08-29,3.8,1
Pinehurst (Pine Creek),2021-08-30,8.2,1
Pinehurst (Pine Creek),2021-08-31,7.2,1
Pinehurst (Pine Creek),2021-09-01,6.1,1
Pinehurst (Pine Creek),2021-09-02,4.5,1
Pinehurst (Pine Creek),2021-09-03,6.0,1
Pinehurst (Pine Creek),2021-09-04,13.0,1
Pinehurst (Pine Creek),2021-09-05,22.2,1
Pinehurst (Pine Creek),2021-09-06,9.9,1
Pinehurst (Pine Creek),2021-09-07,15.3,1
Pinehurst (Pine Creek),2021-09-08,28.9,1
Pinehurst (Pine Creek),2021-09-09,33.8,1
Pinehurst (Pine Creek),2021-09-10,38.8,1
Pinehurst (Pine Creek),2021-09-11,6.0,1
Pinehurst (Pine Creek),2021-09-12,2.4,1
Pinehurst (Pine Creek),2021-09-13,5.6,1
Pinehurst (Pine Creek),2021-09-14,6.1,1
Pinehurst (Pine Creek),2021-09-15,4.9,1
Pinehurst (Pine Creek),2021-09-16,2.4,1
Pinehurst (Pine Creek),2021-09-17,7.5,1
Pinehurst (Pine Creek),2021-09-18,9.8,1
Pinehurst (Pine Creek),2021-09-19,1.5,1
Pinehurst (Pine Creek),2021-09-20,2.0,1
Pinehurst (Pine Creek),2021-09-21,2.8,1
Pinehurst (Pine Creek),2021-09-22,5.6,1
Pinehurst (Pine Creek),2021-09-23,6.2,1
Pinehurst (Pine Creek),2021-09-24,5.8,1
Pinehurst (Pine Creek),2021-09-25,9.3,1
Pinehurst (Pine Creek),2021-09-26,6.3,1
Pinehurst (Pine Creek),2021-09-27,3.7,1
Pinehurst (Pine Creek),2021-09-28,2.1,1
Pinehurst (Pine Creek),2021-09-29,3.9,1
Pinehurst (Pine Creek),2021-09-30,2.2,1
Pinehurst (Pine Creek),2021-10-01,2.6,1
Pinehurst (Pine Creek),2021-10-02,5.2,1
Pinehurst (Pine Creek),2021-10-03,6.1,1
Pinehurst (Pine Creek),2021-10-04,7.7,1
Pinehurst (Pine Creek),2021-10-05,9.9,1
Pinehurst (Pine Creek),2021-10-06,4.7,1
Pinehurst (Pine Creek),2021-10-07,5.5,1
Pinehurst (Pine Creek),2021-10-08,7.1,1
Pinehurst (Pine Creek),2021-10-09,9.4,1
Pinehurst (Pine Creek),2021-10-10,5.0,1
Pinehurst (Pine Creek),2021-10-11,7.1,1
Pinehurst (Pine Creek),2021-10-12,7.4,1
Pinehurst (Pine Creek),2021-10-13,6.2,1
Pinehurst (Pine Creek),2021-10-14,5.0,1
Pinehurst (Pine Creek),2021-10-15,6.8,1
Pinehurst (Pine Creek),2021-10-16,9.7,1
Pinehurst (Pine Creek),2021-10-17,14.2,1
Pinehurst (Pine Creek),2021-10-18,10.7,1
Pinehurst (Pine Creek),2021-10-19,9.4,1
Pinehurst (Pine Creek),2021-10-20,9.5,1
Pinehurst (Pine Creek),2021-10-21,7.5,1
Pinehurst (Pine Creek),2021-10-22,12.2,1
Pinehurst (Pine Creek),2021-10-23,10.7,1
Pinehurst (Pine Creek),2021-10-24,8.1,1
Pinehurst (Pine Creek),2021-10-25,8.6,1
Pinehurst (Pine Creek),2021-10-26,10.1,1
Pinehurst (Pine Creek),2021-10-27,3.7,1
Pinehurst (Pine Creek),2021-10-28,11.7,1
Pinehurst (Pine Creek),2021-10-29,6.2,1
Pinehurst (Pine Creek),2021-10-30,11.0,1
Pinehurst (Pine Creek),2021-10-31,10.0,1
Pinehurst (Pine Creek),2021-11-01,11.9,1
Pinehurst (Pine Creek),2021-11-02,28.5,1
Pinehurst (Pine Creek),2021-11-03,25.6,1
Pinehurst (Pine Creek),2021-11-04,17.1,1
Pinehurst (Pine Creek),2021-11-05,6.5,1
Pinehurst (Pine Creek),2021-11-06,6.9,1
Pinehurst (Pine Creek),2021-11-07,10.4,1
Pinehurst (Pine Creek),2021-11-08,9.4,1
Pinehurst (Pine Creek),2021-11-09,13.9,1
Pinehurst (Pine Creek),2021-11-10,19.2,1
Pinehurst (Pine Creek),2021-11-11,20.8,1
Pinehurst (Pine Creek),2021-11-12,8.8,1
Pinehurst (Pine Creek),2021-11-13,10.1,1
Pinehurst (Pine Creek),2021-11-14,1.5,1
Pinehurst (Pine Creek),2021-11-15,3.2,1
Pinehurst (Pine Creek),2021-11-16,12.2,1
Pinehurst (Pine Creek),2021-11-18,17.1,1
Pinehurst (Pine Creek),2021-11-19,12.5,1
Pinehurst (Pine Creek),2021-11-20,10.5,1
Pinehurst (Pine Creek),2021-11-21,13.7,1
Pinehurst (Pine Creek),2021-11-22,10.9,1
Pinehurst (Pine Creek),2021-11-23,8.3,1
Pinehurst (Pine Creek),2021-11-24,11.0,1
Pinehurst (Pine Creek),2021-11-25,10.2,1
Pinehurst (Pine Creek),2021-11-26,16.2,1
Pinehurst (Pine Creek),2021-11-27,7.0,1
Pinehurst (Pine Creek),2021-11-28,2.7,1
Pinehurst (Pine Creek),2021-11-30,4.7,1
Pinehurst (Pine Creek),2021-12-01,3.5,1
Pinehurst (Pine Creek),2021-12-03,20.2,1
Pinehurst (Pine Creek),2021-12-04,13.4,1
Pinehurst (Pine Creek),2021-12-05,10.7,1
Pinehurst (Pine Creek),2021-12-06,9.3,1
Pinehurst (Pine Creek),2021-12-07,15.8,1
Pinehurst (Pine Creek),2021-12-08,6.2,1
Pinehurst (Pine Creek),2021-12-09,6.9,1
Pinehurst (Pine Creek),2021-12-10,8.3,1
Pinehurst (Pine Creek),2021-12-11,1.3,1
Pinehurst (Pine Creek),2021-12-12,9.5,1
